Name,Weight,label
apple_fuji_L_5-127,349,특
apple_fuji_L_5-128,349,특
apple_fuji_L_5-129,349,특
apple_fuji_L_5-130,349,특
apple_fuji_L_5-131,349,특
apple_fuji_L_5-132,349,특
apple_fuji_L_5-133,349,특
apple_fuji_L_5-134,349,특
apple_fuji_L_5-135,349,특
apple_fuji_L_5-136,349,특
apple_fuji_L_5-137,349,특
apple_fuji_L_5-138,349,특
apple_fuji_L_5-139,349,특
apple_fuji_L_5-140,349,특
apple_fuji_L_5-141,349,특
apple_fuji_L_5-142,349,특
apple_fuji_L_5-143,349,특
apple_fuji_L_5-144,349,특
apple_fuji_L_5-55,349,특
apple_fuji_L_5-56,349,특
apple_fuji_L_5-57,349,특
apple_fuji_L_5-58,349,특
apple_fuji_L_5-59,349,특
apple_fuji_L_5-60,349,특
apple_fuji_L_5-79,349,특
apple_fuji_L_5-80,349,특
apple_fuji_L_5-81,349,특
apple_fuji_L_5-82,349,특
apple_fuji_L_5-83,349,특
apple_fuji_L_5-84,349,특
apple_fuji_L_6-121,351,특
apple_fuji_L_6-122,351,특
apple_fuji_L_6-123,351,특
apple_fuji_L_6-124,351,특
apple_fuji_L_6-125,351,특
apple_fuji_L_6-126,351,특
apple_fuji_L_6-127,351,특
apple_fuji_L_6-128,351,특
apple_fuji_L_6-129,351,특
apple_fuji_L_6-130,351,특
apple_fuji_L_6-131,351,특
apple_fuji_L_6-132,351,특
apple_fuji_L_6-133,351,특
apple_fuji_L_6-134,351,특
apple_fuji_L_6-135,351,특
apple_fuji_L_6-136,351,특
apple_fuji_L_6-137,351,특
apple_fuji_L_6-138,351,특
apple_fuji_L_6-139,351,특
apple_fuji_L_6-140,351,특
apple_fuji_L_6-141,351,특
apple_fuji_L_6-142,351,특
apple_fuji_L_6-143,351,특
apple_fuji_L_6-144,351,특
apple_fuji_L_6-55,351,특
apple_fuji_L_6-56,351,특
apple_fuji_L_6-57,351,특
apple_fuji_L_6-58,351,특
apple_fuji_L_6-59,351,특
apple_fuji_L_6-60,351,특
apple_fuji_L_6-79,351,특
apple_fuji_L_6-80,351,특
apple_fuji_L_6-81,351,특
apple_fuji_L_6-82,351,특
apple_fuji_L_6-83,351,특
apple_fuji_L_6-84,351,특
apple_fuji_L_7-121,377,특
apple_fuji_L_7-122,377,특
apple_fuji_L_7-123,377,특
apple_fuji_L_7-124,377,특
apple_fuji_L_7-125,377,특
apple_fuji_L_7-126,377,특
apple_fuji_L_7-127,377,특
apple_fuji_L_7-128,377,특
apple_fuji_L_7-129,377,특
apple_fuji_L_7-130,377,특
apple_fuji_L_7-131,377,특
apple_fuji_L_7-132,377,특
apple_fuji_L_7-133,377,특
apple_fuji_L_7-134,377,특
apple_fuji_L_7-135,377,특
apple_fuji_L_7-136,377,특
apple_fuji_L_7-137,377,특
apple_fuji_L_7-138,377,특
apple_fuji_L_7-139,377,특
apple_fuji_L_7-140,377,특
apple_fuji_L_7-141,377,특
apple_fuji_L_7-142,377,특
apple_fuji_L_7-143,377,특
apple_fuji_L_7-144,377,특
apple_fuji_L_7-55,377,특
apple_fuji_L_7-56,377,특
apple_fuji_L_7-57,377,특
apple_fuji_L_7-58,377,특
apple_fuji_L_7-59,377,특
apple_fuji_L_7-60,377,특
apple_fuji_L_7-79,377,특
apple_fuji_L_7-80,377,특
apple_fuji_L_7-81,377,특
apple_fuji_L_7-82,377,특
apple_fuji_L_7-83,377,특
apple_fuji_L_7-84,377,특
apple_fuji_L_8-100,379,특
apple_fuji_L_8-101,379,특
apple_fuji_L_8-102,379,특
apple_fuji_L_8-103,379,특
apple_fuji_L_8-104,379,특
apple_fuji_L_8-105,379,특
apple_fuji_L_8-106,379,특
apple_fuji_L_8-107,379,특
apple_fuji_L_8-108,379,특
apple_fuji_L_8-121,379,특
apple_fuji_L_8-122,379,특
apple_fuji_L_8-123,379,특
apple_fuji_L_8-124,379,특
apple_fuji_L_8-125,379,특
apple_fuji_L_8-126,379,특
apple_fuji_L_8-127,379,특
apple_fuji_L_8-128,379,특
apple_fuji_L_8-129,379,특
apple_fuji_L_8-130,379,특
apple_fuji_L_8-131,379,특
apple_fuji_L_8-132,379,특
apple_fuji_L_8-133,379,특
apple_fuji_L_8-134,379,특
apple_fuji_L_8-135,379,특
apple_fuji_L_8-136,379,특
apple_fuji_L_8-137,379,특
apple_fuji_L_8-138,379,특
apple_fuji_L_8-139,379,특
apple_fuji_L_8-140,379,특
apple_fuji_L_8-141,379,특
apple_fuji_L_8-142,379,특
apple_fuji_L_8-143,379,특
apple_fuji_L_8-144,379,특
apple_fuji_L_8-25,379,특
apple_fuji_L_8-26,379,특
apple_fuji_L_8-27,379,특
apple_fuji_L_8-28,379,특
apple_fuji_L_8-29,379,특
apple_fuji_L_8-30,379,특
apple_fuji_L_8-31,379,특
apple_fuji_L_8-32,379,특
apple_fuji_L_8-33,379,특
apple_fuji_L_8-34,379,특
apple_fuji_L_8-35,379,특
apple_fuji_L_8-36,379,특
apple_fuji_L_8-49,379,특
apple_fuji_L_8-50,379,특
apple_fuji_L_8-51,379,특
apple_fuji_L_8-52,379,특
apple_fuji_L_8-53,379,특
apple_fuji_L_8-54,379,특
apple_fuji_L_8-55,379,특
apple_fuji_L_8-56,379,특
apple_fuji_L_8-57,379,특
apple_fuji_L_8-58,379,특
apple_fuji_L_8-59,379,특
apple_fuji_L_8-60,379,특
apple_fuji_L_8-61,379,특
apple_fuji_L_8-62,379,특
apple_fuji_L_8-63,379,특
apple_fuji_L_8-64,379,특
apple_fuji_L_8-65,379,특
apple_fuji_L_8-66,379,특
apple_fuji_L_8-67,379,특
apple_fuji_L_8-68,379,특
apple_fuji_L_8-69,379,특
apple_fuji_L_8-70,379,특
apple_fuji_L_8-71,379,특
apple_fuji_L_8-72,379,특
apple_fuji_L_8-97,379,특
apple_fuji_L_8-98,379,특
apple_fuji_L_8-99,379,특
apple_fuji_L_9-100,335,특
apple_fuji_L_9-101,335,특
apple_fuji_L_9-102,335,특
apple_fuji_L_9-103,335,특
apple_fuji_L_9-104,335,특
apple_fuji_L_9-105,335,특
apple_fuji_L_9-106,335,특
apple_fuji_L_9-107,335,특
apple_fuji_L_9-108,335,특
apple_fuji_L_9-121,335,특
apple_fuji_L_9-122,335,특
apple_fuji_L_9-123,335,특
apple_fuji_L_9-124,335,특
apple_fuji_L_9-125,335,특
apple_fuji_L_9-126,335,특
apple_fuji_L_9-127,335,특
apple_fuji_L_9-128,335,특
apple_fuji_L_9-129,335,특
apple_fuji_L_9-130,335,특
apple_fuji_L_9-131,335,특
apple_fuji_L_9-132,335,특
apple_fuji_L_9-133,335,특
apple_fuji_L_9-134,335,특
apple_fuji_L_9-135,335,특
apple_fuji_L_9-136,335,특
apple_fuji_L_9-137,335,특
apple_fuji_L_9-138,335,특
apple_fuji_L_9-139,335,특
apple_fuji_L_9-140,335,특
apple_fuji_L_9-141,335,특
apple_fuji_L_9-142,335,특
apple_fuji_L_9-143,335,특
apple_fuji_L_9-144,335,특
apple_fuji_L_9-25,335,특
apple_fuji_L_9-26,335,특
apple_fuji_L_9-27,335,특
apple_fuji_L_9-28,335,특
apple_fuji_L_9-29,335,특
apple_fuji_L_9-30,335,특
apple_fuji_L_9-31,335,특
apple_fuji_L_9-32,335,특
apple_fuji_L_9-33,335,특
apple_fuji_L_9-34,335,특
apple_fuji_L_9-35,335,특
apple_fuji_L_9-36,335,특
apple_fuji_L_9-49,335,특
apple_fuji_L_9-50,335,특
apple_fuji_L_9-51,335,특
apple_fuji_L_9-52,335,특
apple_fuji_L_9-53,335,특
apple_fuji_L_9-54,335,특
apple_fuji_L_9-55,335,특
apple_fuji_L_9-56,335,특
apple_fuji_L_9-57,335,특
apple_fuji_L_9-58,335,특
apple_fuji_L_9-59,335,특
apple_fuji_L_9-60,335,특
apple_fuji_L_9-61,335,특
apple_fuji_L_9-62,335,특
apple_fuji_L_9-63,335,특
apple_fuji_L_9-64,335,특
apple_fuji_L_9-65,335,특
apple_fuji_L_9-66,335,특
apple_fuji_L_9-67,335,특
apple_fuji_L_9-68,335,특
apple_fuji_L_9-69,335,특
apple_fuji_L_9-70,335,특
apple_fuji_L_9-71,335,특
apple_fuji_L_9-72,335,특
apple_fuji_L_9-97,335,특
apple_fuji_L_9-98,335,특
apple_fuji_L_9-99,335,특
