Name,Weight,label
apple_fuji_S_2-135,300,보통
apple_fuji_S_2-136,300,보통
apple_fuji_S_2-137,300,보통
apple_fuji_S_2-138,300,보통
apple_fuji_S_2-139,300,보통
apple_fuji_S_2-140,300,보통
apple_fuji_S_2-141,300,보통
apple_fuji_S_2-142,300,보통
apple_fuji_S_2-143,300,보통
apple_fuji_S_2-144,300,보통
apple_fuji_S_2-31,300,보통
apple_fuji_S_2-32,300,보통
apple_fuji_S_2-33,300,보통
apple_fuji_S_2-34,300,보통
apple_fuji_S_2-35,300,보통
apple_fuji_S_2-36,300,보통
apple_fuji_S_3-103,260,보통
apple_fuji_S_3-104,260,보통
apple_fuji_S_3-105,260,보통
apple_fuji_S_3-106,260,보통
apple_fuji_S_3-107,260,보통
apple_fuji_S_3-108,260,보통
apple_fuji_S_3-121,260,보통
apple_fuji_S_3-122,260,보통
apple_fuji_S_3-123,260,보통
apple_fuji_S_3-124,260,보통
apple_fuji_S_3-125,260,보통
apple_fuji_S_3-126,260,보통
apple_fuji_S_3-127,260,보통
apple_fuji_S_3-128,260,보통
apple_fuji_S_3-129,260,보통
apple_fuji_S_3-130,260,보통
apple_fuji_S_3-131,260,보통
apple_fuji_S_3-132,260,보통
apple_fuji_S_3-133,260,보통
apple_fuji_S_3-134,260,보통
apple_fuji_S_3-135,260,보통
apple_fuji_S_3-136,260,보통
apple_fuji_S_3-137,260,보통
apple_fuji_S_3-138,260,보통
apple_fuji_S_3-139,260,보통
apple_fuji_S_3-140,260,보통
apple_fuji_S_3-141,260,보통
apple_fuji_S_3-142,260,보통
apple_fuji_S_3-143,260,보통
apple_fuji_S_3-144,260,보통
apple_fuji_S_3-31,260,보통
apple_fuji_S_3-32,260,보통
apple_fuji_S_3-33,260,보통
apple_fuji_S_3-34,260,보통
apple_fuji_S_3-35,260,보통
apple_fuji_S_3-36,260,보통
apple_fuji_S_4-103,262,보통
apple_fuji_S_4-104,262,보통
apple_fuji_S_4-105,262,보통
apple_fuji_S_4-106,262,보통
apple_fuji_S_4-107,262,보통
apple_fuji_S_4-108,262,보통
apple_fuji_S_4-121,262,보통
apple_fuji_S_4-122,262,보통
apple_fuji_S_4-123,262,보통
apple_fuji_S_4-124,262,보통
apple_fuji_S_4-125,262,보통
apple_fuji_S_4-126,262,보통
apple_fuji_S_4-127,262,보통
apple_fuji_S_4-128,262,보통
apple_fuji_S_4-129,262,보통
apple_fuji_S_4-130,262,보통
apple_fuji_S_4-131,262,보통
apple_fuji_S_4-132,262,보통
apple_fuji_S_4-133,262,보통
apple_fuji_S_4-134,262,보통
apple_fuji_S_4-135,262,보통
apple_fuji_S_4-136,262,보통
apple_fuji_S_4-137,262,보통
apple_fuji_S_4-138,262,보통
apple_fuji_S_4-139,262,보통
apple_fuji_S_4-140,262,보통
apple_fuji_S_4-141,262,보통
apple_fuji_S_4-142,262,보통
apple_fuji_S_4-143,262,보통
apple_fuji_S_4-144,262,보통
apple_fuji_S_4-31,262,보통
apple_fuji_S_4-32,262,보통
apple_fuji_S_4-33,262,보통
apple_fuji_S_4-34,262,보통
apple_fuji_S_4-35,262,보통
apple_fuji_S_4-36,262,보통
apple_fuji_S_5-103,249,보통
apple_fuji_S_5-104,249,보통
apple_fuji_S_5-105,249,보통
apple_fuji_S_5-106,249,보통
apple_fuji_S_5-107,249,보통
apple_fuji_S_5-108,249,보통
apple_fuji_S_5-121,249,보통
apple_fuji_S_5-122,249,보통
apple_fuji_S_5-123,249,보통
apple_fuji_S_5-124,249,보통
apple_fuji_S_5-125,249,보통
apple_fuji_S_5-126,249,보통
apple_fuji_S_5-127,249,보통
apple_fuji_S_5-128,249,보통
apple_fuji_S_5-129,249,보통
apple_fuji_S_5-130,249,보통
apple_fuji_S_5-131,249,보통
apple_fuji_S_5-132,249,보통
apple_fuji_S_5-133,249,보통
apple_fuji_S_5-134,249,보통
apple_fuji_S_5-135,249,보통
apple_fuji_S_5-136,249,보통
apple_fuji_S_5-137,249,보통
apple_fuji_S_5-138,249,보통
apple_fuji_S_5-139,249,보통
apple_fuji_S_5-140,249,보통
apple_fuji_S_5-141,249,보통
apple_fuji_S_5-142,249,보통
apple_fuji_S_5-143,249,보통
apple_fuji_S_5-144,249,보통
apple_fuji_S_5-31,249,보통
apple_fuji_S_5-32,249,보통
apple_fuji_S_5-33,249,보통
apple_fuji_S_5-34,249,보통
apple_fuji_S_5-35,249,보통
apple_fuji_S_5-36,249,보통
apple_fuji_S_6-103,252,보통
apple_fuji_S_6-104,252,보통
apple_fuji_S_6-105,252,보통
apple_fuji_S_6-106,252,보통
apple_fuji_S_6-107,252,보통
apple_fuji_S_6-108,252,보통
apple_fuji_S_6-121,252,보통
apple_fuji_S_6-122,252,보통
apple_fuji_S_6-123,252,보통
apple_fuji_S_6-124,252,보통
apple_fuji_S_6-125,252,보통
apple_fuji_S_6-126,252,보통
apple_fuji_S_6-127,252,보통
apple_fuji_S_6-128,252,보통
apple_fuji_S_6-129,252,보통
apple_fuji_S_6-130,252,보통
apple_fuji_S_6-131,252,보통
apple_fuji_S_6-132,252,보통
apple_fuji_S_6-133,252,보통
apple_fuji_S_6-134,252,보통
apple_fuji_S_6-135,252,보통
apple_fuji_S_6-136,252,보통
apple_fuji_S_6-137,252,보통
apple_fuji_S_6-138,252,보통
apple_fuji_S_6-139,252,보통
apple_fuji_S_6-140,252,보통
apple_fuji_S_6-141,252,보통
apple_fuji_S_6-142,252,보통
apple_fuji_S_6-143,252,보통
apple_fuji_S_6-144,252,보통
apple_fuji_S_6-31,252,보통
apple_fuji_S_6-32,252,보통
apple_fuji_S_6-33,252,보통
apple_fuji_S_6-34,252,보통
apple_fuji_S_6-35,252,보통
apple_fuji_S_6-36,252,보통
apple_fuji_S_7-103,249,보통
apple_fuji_S_7-104,249,보통
apple_fuji_S_7-105,249,보통
apple_fuji_S_7-106,249,보통
apple_fuji_S_7-107,249,보통
apple_fuji_S_7-108,249,보통
apple_fuji_S_7-121,249,보통
apple_fuji_S_7-122,249,보통
apple_fuji_S_7-123,249,보통
apple_fuji_S_7-124,249,보통
apple_fuji_S_7-125,249,보통
apple_fuji_S_7-126,249,보통
apple_fuji_S_7-127,249,보통
apple_fuji_S_7-128,249,보통
apple_fuji_S_7-129,249,보통
apple_fuji_S_7-130,249,보통
apple_fuji_S_7-131,249,보통
apple_fuji_S_7-132,249,보통
apple_fuji_S_7-133,249,보통
apple_fuji_S_7-134,249,보통
apple_fuji_S_7-135,249,보통
apple_fuji_S_7-136,249,보통
apple_fuji_S_7-137,249,보통
apple_fuji_S_7-138,249,보통
apple_fuji_S_7-139,249,보통
apple_fuji_S_7-140,249,보통
apple_fuji_S_7-141,249,보통
apple_fuji_S_7-142,249,보통
apple_fuji_S_7-143,249,보통
apple_fuji_S_7-144,249,보통
apple_fuji_S_7-31,249,보통
apple_fuji_S_7-32,249,보통
apple_fuji_S_7-33,249,보통
apple_fuji_S_7-34,249,보통
apple_fuji_S_7-35,249,보통
apple_fuji_S_7-36,249,보통
apple_fuji_S_8-103,259,보통
apple_fuji_S_8-104,259,보통
apple_fuji_S_8-105,259,보통
apple_fuji_S_8-106,259,보통
apple_fuji_S_8-107,259,보통
apple_fuji_S_8-108,259,보통
apple_fuji_S_8-121,259,보통
apple_fuji_S_8-122,259,보통
apple_fuji_S_8-123,259,보통
apple_fuji_S_8-124,259,보통
apple_fuji_S_8-125,259,보통
apple_fuji_S_8-126,259,보통
apple_fuji_S_8-127,259,보통
apple_fuji_S_8-128,259,보통
apple_fuji_S_8-129,259,보통
apple_fuji_S_8-130,259,보통
apple_fuji_S_8-131,259,보통
apple_fuji_S_8-132,259,보통
apple_fuji_S_8-133,259,보통
apple_fuji_S_8-134,259,보통
apple_fuji_S_8-135,259,보통
apple_fuji_S_8-136,259,보통
apple_fuji_S_8-137,259,보통
apple_fuji_S_8-138,259,보통
apple_fuji_S_8-139,259,보통
apple_fuji_S_8-140,259,보통
apple_fuji_S_8-141,259,보통
apple_fuji_S_8-142,259,보통
apple_fuji_S_8-143,259,보통
apple_fuji_S_8-144,259,보통
apple_fuji_S_8-31,259,보통
apple_fuji_S_8-32,259,보통
apple_fuji_S_8-33,259,보통
apple_fuji_S_8-34,259,보통
apple_fuji_S_8-35,259,보통
apple_fuji_S_8-36,259,보통
apple_fuji_S_9-100,273,보통
apple_fuji_S_9-101,273,보통
apple_fuji_S_9-102,273,보통
apple_fuji_S_9-103,273,보통
apple_fuji_S_9-104,273,보통
apple_fuji_S_9-105,273,보통
apple_fuji_S_9-106,273,보통
apple_fuji_S_9-107,273,보통
apple_fuji_S_9-108,273,보통
apple_fuji_S_9-121,273,보통
apple_fuji_S_9-122,273,보통
apple_fuji_S_9-123,273,보통
apple_fuji_S_9-124,273,보통
apple_fuji_S_9-125,273,보통
apple_fuji_S_9-126,273,보통
apple_fuji_S_9-127,273,보통
apple_fuji_S_9-128,273,보통
apple_fuji_S_9-129,273,보통
apple_fuji_S_9-130,273,보통
apple_fuji_S_9-131,273,보통
apple_fuji_S_9-132,273,보통
apple_fuji_S_9-133,273,보통
apple_fuji_S_9-134,273,보통
apple_fuji_S_9-135,273,보통
apple_fuji_S_9-136,273,보통
apple_fuji_S_9-137,273,보통
apple_fuji_S_9-138,273,보통
apple_fuji_S_9-139,273,보통
apple_fuji_S_9-140,273,보통
apple_fuji_S_9-141,273,보통
apple_fuji_S_9-142,273,보통
apple_fuji_S_9-143,273,보통
apple_fuji_S_9-144,273,보통
apple_fuji_S_9-27,273,보통
apple_fuji_S_9-28,273,보통
apple_fuji_S_9-29,273,보통
apple_fuji_S_9-30,273,보통
apple_fuji_S_9-31,273,보통
apple_fuji_S_9-32,273,보통
apple_fuji_S_9-33,273,보통
apple_fuji_S_9-34,273,보통
apple_fuji_S_9-35,273,보통
apple_fuji_S_9-36,273,보통
apple_fuji_S_9-51,273,보통
apple_fuji_S_9-52,273,보통
apple_fuji_S_9-53,273,보통
apple_fuji_S_9-54,273,보통
apple_fuji_S_9-57,273,보통
apple_fuji_S_9-58,273,보통
apple_fuji_S_9-59,273,보통
apple_fuji_S_9-60,273,보통
apple_fuji_S_9-63,273,보통
apple_fuji_S_9-64,273,보통
apple_fuji_S_9-65,273,보통
apple_fuji_S_9-66,273,보통
apple_fuji_S_9-69,273,보통
apple_fuji_S_9-70,273,보통
apple_fuji_S_9-71,273,보통
apple_fuji_S_9-72,273,보통
apple_fuji_S_9-99,273,보통
